Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Togo,TGO,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,50.02273395,48.88494297,48.42780113,48.77284003,44.71277046,46.37070381,46.60608631,49.00559085,46.07304884,46.50404649,48.69311465,45.01410053,48.61509845,45.41674053,45.4544542,43.5749767,44.21973418,44.80216325,45.73748954,45.87368932,50.73891626,48.20512821,45.69892473,44.14893617,42.93193717,38.7434555,40.72164948,44.18604651,45.90163934,41.17647059,41.50197628,37.75100402,40.07490637,39.92805755,36.39705882,44.23676012,40.19933555,37.15277778,39.13043478
Thailand,THA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,83.07558765,83.12855994,82.15627422,82.97953019,82.16317243,83.0666502,82.30167821,82.33294554,82.03174583,80.95621197,80.94238378,80.8022249,80.30811967,81.90337972,81.17604409,80.02375675,78.10417032,76.69136048,76.58757124,74.90277174,89.40432261,89.23024983,88.87785501,88.32177073,87.82608696,84.15458937,80.76259219,78.25185185,74.38622754,72.10398514,69.35956467,68.92740175,67.51136207,67.88205871,67.11470703,66.98807409,66.35338346,66.83844679,66.18815992
Tajikistan,TJK,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,80.80581513,81.00699014,80.71569589,80.37043973,80.13804909,80.00644385,79.50362065,79.07781144,79.1446193,79.08405153,79.05150754,78.80656072,78.49533815,78.25115125,78.10174835,77.5494326,76.95730562,76.68176537,71.69733019,69.88785868,61.29032258,61.06557377,59.49656751,58.53658537,65.47945205,67.15542522,69.30379747,68.37060703,69.93243243,73.68421053,72.82229965,71.52542373,73.15436242,72.29299363,74.30340557,75.80174927,77.03081232,78.41530055,81.17359413
Turkmenistan,TKM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,21.58209278,22.31436049,22.09167694,21.18765432,20.13842467,18.98897597,17.45970478,16.34500414,15.58362099,15.04728195,14.37556297,13.55353702,12.8974556,12.2940047,11.93612357,11.22019131,10.68790818,10.44026887,9.771479851,9.596917438,11.13853749,11.75298805,8.589647412,11.03974308,12.77340332,12.58799172,12.32768807,10.16494054,10.35362742,11.21076233,12.32073012,12.18836565,13.05475504,14.00757166,14.08016444,15.06231769,16.17405583,15.90909091,18.0023571
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,69.70766603,68.3948022,68.20809463,67.11295124,66.88589519,66.61184327,64.37583643,63.70617339,63.42204681,63.72810039,63.60099837,63.73266031,64.59492256,65.2582402,65.32522139,65.69883016,65.11148164,64.82770634,64.05148496
Timor-Leste,TLS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,87.41978011,87.57927728,88.27038547,88.22527956,87.82030324,86.94738966,85.5578109,83.89393088,82.31729412,79.34797661,77.7897959,77.71682563,77.9524681,78.57414332,79.56644254,79.52750472,79.85313036,80.17006408,79.67954229,80.67632327,93.93939394,94.87179487,94.87179487,95.12195122,95.65217391,93.75,92.15686275,92,92.30769231,93.02325581,93.87755102,40.78947368,25.94142259,19.26605505,12.90322581,12.4248497,12.17228464,11.36767318,11.18530885
Middle East & North Africa (IDA & IBRD countries),TMN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,28.26458719,25.32415551,25.91040621,25.57584116,25.31148251,24.18839697,23.21147068,23.21360113,23.04852606,22.82576824,21.92636637,21.24915149,20.68444563,19.53405186,19.61564327,19.51942249,19.41006861,19.34330828,18.45194569
Tonga,TON,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,53.41179006,51.62812877,51.38825316,55.77257665,57.7307947,62.03988001,65.29431341,68.30518663,73.34720135,73.54615634,73.91354672,76.6328581,74.89501261,71.08793619,68.42033567,72.93714472,74.25979627,76.50301303,78.00703741,76.32523021,50,50,46.15384615,46.15384615,50,45.45454545,45.45454545,50,50,55.55555556,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667
South Asia (IDA & IBRD),TSA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,81.30611131,81.04241774,80.75528586,80.55168193,80.36231204,79.78413552,79.4336269,79.02006462,78.65327578,78.34256418,77.82526426,77.39889956,76.78642427,76.57362859,76.24617664,76.21545308,76.05411539,75.90322995,75.78740701
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,57.7096045,56.90001465,56.21477051,55.32764485,54.92501372,55.76248224,55.90655341,56.78633834,58.71002081,59.52549238,60.12324343,59.08207696,59.29556543,58.6616098,57.99875064,58.29401705,57.53018992,58.10800128,58.138197
Trinidad and Tobago,TTO,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,7.656620369,7.852210003,8.158231947,7.608702546,7.542123548,7.834183968,7.524079989,7.053582887,6.383985398,6.519637138,5.665454132,5.191974736,4.237664931,3.808376687,3.511425609,3.13707295,3.276870409,3.36553954,3.605328597,2.99650151,14.28571429,14.1025641,12.82051282,12.82051282,12.65822785,11.39240506,12.34567901,12.34567901,10.97560976,10.84337349,10.84337349,10.46511628,11.23595506,9.89010989,9.574468085,9.375,9,8.653846154,8.411214953
Tunisia,TUN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,57.38867534,58.72570232,58.9544071,57.85993081,57.5925152,57.03882595,56.73104563,55.15399517,50.76966522,44.23268393,45.43752085,44.22721412,44.16162579,44.08189205,44.55839352,44.23060715,42.39548461,44.06731108,44.00239516,43.22407081,47.58454106,48.71794872,47.78554779,48.98876404,47.35632184,44.2516269,43.87351779,40.57142857,39.35599284,38.00675676,37.2611465,36.90851735,36.52037618,35.33123028,35.2574103,35.62691131,36.10271903,36.28185907,35.20485584
Turkiye,TUR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.7824757,71.97869532,70.45950228,70.1696725,69.6982736,69.48908721,69.10143254,68.95663682,69.03523214,69.5662027,69.51746349,69.67889015,68.68981645,66.84743939,65.68747284,61.24589637,60.38753101,59.33792476,58.54696608,57.18810961,55.13994245,53.58683927,53.69536424,53.33687849,53.03807723,52.01188226,51.06901218,49.33722163,47.43624161,45.35920294,44.22680412,43.41412013,42.28709159,40.97165992,39.71459343,39.12704599,39.04761905,37.4025974,35.97547127
Tuvalu,TUV,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,28.96554441,29.0098416,29.06731409,29.16042043,29.3038552,29.51715592,28.22458131,27.34159154,26.33946534,26.20830269,26.04548197,24.22888683,27.55923705,25.85332189,28.94645138,31.47062693,31.3008868,28.71213594,28.83442707,35.35432877,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
Tanzania,TZA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,75.70528067,74.52168533,74.60201729,74.4759133,74.24625649,74.71803285,74.96712509,75.03353727,75.14844368,75.55959412,75.0967969,74.95678754,75.15613639,74.75219669,73.21693936,73.01250806,72.87681616,73.84028561,72.65746014,72.88328251,74.16342412,74.27240978,74.24006235,74.56647399,74.66359093,76.49359886,75.0371471,74.48636533,76.11015491,76.27860027,74.88600491,73.64705882,73.86642157,74.13550745,72.14084507,71.84672698,69.38499052,68.90212325,68.87368678
Uganda,UGA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.6577619,66.81313597,66.56634033,67.30252631,64.13251213,64.67453056,64.93588736,65.92039504,64.04624915,63.62285679,64.21324274,61.11768793,63.10923613,61.94254182,61.60603989,59.8221296,60.07973921,55.87489853,55.81104157,57.6299934,60.9437751,61.2244898,61.10581506,61.18848654,59.94371482,57.9928952,56.43397813,55.79196217,55.58002937,52.86439449,51.46648045,51.1929107,51.41540487,53.32512315,52.49695493,53.99195864,49.30875576,50.20811655,56.47058824
Ukraine,UKR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,53.77554322,54.80173457,55.00982414,54.58636667,54.56034275,54.57755628,54.00462493,53.44446212,52.78680804,52.21974748,51.67135421,51.16773755,50.67039052,50.83572392,51.1734882,50.75247189,50.73836043,51.07512515,49.51949464,48.90847562,31.50605886,31.86147186,30.22063483,30.27997565,31.02225089,30.8002503,28.93598616,26.69782166,23.80123437,21.80663373,21.79998304,20.34287734,20.74625527,19.62377084,18.92711591,18.48953039,18.23070434,17.66023248,17.12259372
Upper middle income,UMC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,44.13009447,44.39105748,44.97346747,44.94502938,45.53180086,45.88304456,45.37930002,44.45108756,44.43266497,44.07546989,43.55928128,43.16177713,43.1023343,42.24855688,42.05977073,41.95183062,40.85110185,39.65882339,38.84195055
Uruguay,URY,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,95.66098359,95.52533644,95.58474163,95.74062989,95.91780979,96.11984473,95.82685668,95.76021971,95.75183534,95.87516687,96.20612892,96.22645837,96.15280512,95.66317364,95.38806669,95.48596369,95.46525403,95.58444501,95.71569673,95.46083198,91.55701754,91.66666667,91.87032419,91.94404245,91.77820268,91.6426513,91.79316888,91.77489177,91.63385827,91.6015625,91.24378109,91.29353234,91.60268714,91.71348315,91.8413856,91.76843057,91.99124726,91.68900804,91.77962396
United States,USA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,30.82163758,32.37159191,32.10024266,32.25960565,33.44151472,33.68067398,32.76500731,32.58981001,32.34578131,30.7929909,31.36396684,32.12680901,31.89010285,31.71521051,30.94431516,30.41165166,29.71947827,28.83354242,28.35920682,27.74893379,25.69434479,25.75017537,26.14125698,26.78980146,27.15419501,27.71774107,27.90820471,28.40363571,28.93823437,29.41860127,29.4422751,29.60440214,30.08927353,29.95587366,30.18620068,30.54295174,30.57231221,31.02113494,30.64481869
Uzbekistan,UZB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,59.39238356,60.33664071,60.34996659,59.37638007,58.27186127,57.0338545,55.11286887,53.51327787,52.42097829,52.91592595,51.929188,50.53156802,49.41440732,48.45394633,47.42951815,45.8004269,44.50148994,43.85350383,41.14948223,40.72987488,19.24829157,18.36706404,14.92017417,10.47156727,12.58487474,12.35132662,11.65753884,12.72181955,13.34477297,12.55665809,10.28106509,9.990824753,9.957627119,9.904912837,10.95072175,11.14979209,10.28494352,10.68593867,10.9209454
St. Vincent and the Grenadines,VCT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,44.98796614,43.86997119,43.70408271,43.71971049,43.96952151,44.26481939,44.9230242,45.11365726,45.72510343,45.94818793,46.01054519,45.96317352,45.77673249,46.04354117,46.14060155,44.02347057,42.05587264,38.96810296,40.52903025,38.49822164,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429
"Venezuela, RB",VEN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,33.42525608,34.62956464,35.75211481,35.5622888,38.22007986,42.93386275,42.62744552,43.59313449,44.35612014,43.56200772,44.32988584,45.37798773,45.8696147,46.1021924,45.99510515,47.07877036,46.66419333,46.6017708,46.59052677,46.00229042,36.55068585,36.13203012,35.22392686,33.78235205,33.56602676,32.83497884,31.97165486,31.6804782,31.5433572,31.13648158,31.0480294,32.37364044,33.14218689,34.50546556,35.62266168,37.14093055,37.29020032,37.83929777,38.25910931
British Virgin Islands,VGB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,84.66978863,81.43567652,81.89462739,81.15268877,81.12313553,80.69667548,80.6186592,79.92557906,80.05722029,79.95079264,79.6917634,78.52916792,79.11056518,79.03080234,79.43338498,80.6700822,81.05085238,68.21962498,74.78920426,73.62233552,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,18.0727749,16.16723587,15.52495537,14.898394,14.42276685,14.2562914,13.85201995,13.52218311,13.25719447,12.95306141,13.21594252,13.20873284,12.46407067,11.81062752,11.25735453,10.43301128,9.486567533,9.245697664,9.195777393,9.221894083,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,83.35609643,82.77800164,83.36643452,82.7991177,82.02900892,80.15972465,80.69186448,80.72257572,80.49611144,80.13373944,80.6538125,80.00041477,79.63514934,79.38309863,79.58141771,79.1298609,78.56889098,78.07703536,77.87801666,77.49225295,85.73743922,85.35060295,84.9773365,84.53608247,83.97356464,81.53575615,79.45736434,77.30169972,75.63434717,74.21974522,72.40580605,70.02131547,68.35294118,66.85600682,65.58654635,64.26585463,63.16594443,61.65048544,60.28894015
Vanuatu,VUT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,89.78476733,90.31045796,90.08675778,90.65339251,90.71587755,90.83599387,90.88820205,90.26113434,89.55658769,88.94495015,88.41653612,88.10885921,88.10645008,88.12852773,87.95929184,88.02532106,88.18243277,88.39601648,88.18366926,88.39523943,75,75.75757576,74.28571429,75.67567568,75.67567568,75.67567568,73.68421053,73.68421053,73.68421053,71.79487179,71.05263158,69.44444444,69.44444444,68.42105263,69.23076923,69.23076923,70,71.73913043,71.73913043
World,WLD,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,46.8485108,46.65951418,46.71002013,46.4867235,46.72799155,46.83388941,46.49264503,46.14361109,46.34306499,46.56475834,46.26967314,46.09511034,46.19149059,45.52572907,45.71202338,45.70328903,45.38267645,45.13212988,44.67197146
Samoa,WSM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,61.27150298,60.52313743,59.90159283,59.54490601,60.37369763,61.57461366,61.76197203,60.69826244,61.04375422,61.61680489,62.30074299,63.38090204,64.58113558,65.03806278,65.95115433,67.81547043,70.44861136,72.27706549,72.15355637,71.91379478,52.38095238,52.38095238,52.38095238,52.38095238,44,45.83333333,45.83333333,45.83333333,44,44,44,46.15384615,46.15384615,50,48.14814815,48.14814815,48.14814815,46.15384615,46.15384615
Kosovo,XKX,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.31624606,68.73007226,68.11867946,66.57508787,67.73195437,67.78085469,65.77207756,65.60085858,65.33257261,64.9829012,64.43922475,64.38914201,64.06741162,63.75571595,63.34376122,62.91906973,61.95464968,60.85505434,54.45007547,53.6292647,78.97727273,77.25947522,76.48725212,76.24309392,75,74.5308311,69.23076923,65.07592191,61.81102362,58.46994536,55.91216216,56.33116883,55.80286169,57.5443787,57.18432511,56.6951567,56.52777778,56.77852349,56.77083333
South Africa,ZAF,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,49.85071935,49.45775275,49.67055506,49.77646663,49.62372904,50.02801877,48.5504416,47.47276244,46.0737852,45.56125295,43.09125478,40.81837852,40.21560703,39.84951572,37.59643608,35.35563818,34.9887828,35.38253874,34.89389205,35.66039901,39.80669813,39.5708914,38.8095761,37.56869642,36.55701754,38.05289558,40.58616647,42.84671533,45.47972803,47.48144221,49.72035794,51.14571093,47.43486436,45.20255864,43.6416185,43.75629406,41.94605495,41.88264059,41.2835249
Zambia,ZMB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.58055913,65.48800334,65.75438941,65.92645689,64.88938393,65.7953004,65.30654404,65.95581266,66.06520527,66.98272079,66.12884007,65.46306384,66.07044451,65.73075609,63.55905664,64.0216401,63.57471404,65.67342397,62.98280179,63.90460066,70.18050542,70.62634989,70.92352092,70.86383602,70.68452381,70.51282051,68.6746988,69.28571429,71.51335312,70.22603274,69.20583468,68.98184688,70.2919708,71.55405405,70.77441077,71.13402062,68.57734807,68.70332654,68.35357625
Zimbabwe,ZWE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.30240615,79.71155126,82.48833696,81.89568217,81.26972286,83.19672815,81.90302852,83.33773102,82.4891513,82.53837212,79.90558419,79.65704965,80.76052831,80.66268651,78.89098016,78.39528155,78.32370456,78.83151141,76.65132965,77.14159167,71.04477612,67.75956284,69.43589744,63.38199513,60.40494938,59.91285403,63.59315589,62.23908918,62.76978417,62.72806255,60.94986807,62.10801394,59.86842105,59.69141755,60.98953378,61.36801541,60.13916501,60.97087379,61.45733461
